order_id,first_name,last_name,email,order_date,order_total,country,product_category
506470,Elizabeth,Brown,elizabeth.brown820@example.com,2025-01-04,250.48,United States,Electronics
747216,Anthony,Martinez,anthony.martinez512@example.com,2023-09-10,73.94,Australia,Clothing
509824,Kimberly,Davis,kimberly.davis747@example.com,2023-09-11,266.02,United States,Books
769403,Barbara,Jackson,barbara.jackson869@example.com,2023-11-19,61.08,Australia,Beauty
844024,Donna,Johnson,donna.johnson570@example.com,2023-10-02,180.74,United Kingdom,Clothing
495970,William,Anderson,william.anderson489@example.com,2023-02-26,119.39,Germany,Clothing
454019,Kimberly,Brown,kimberly.brown134@example.com,2025-10-04,386.59,Germany,Sports
512456,Betty,Davis,betty.davis273@example.com,2022-01-15,135.49,United States,Sports
878342,Thomas,Rodriguez,thomas.rodriguez943@example.com,2024-08-15,218.41,Australia,Clothing
418086,Betty,Ramirez,betty.ramirez626@example.com,2024-04-01,262.86,United States,Electronics
532247,Donna,Garcia,donna.garcia69@example.com,2024-09-03,191.65,Canada,Clothing
489615,Elizabeth,Lee,elizabeth.lee567@example.com,2023-09-01,170.57,Australia,Electronics
846263,Christopher,Smith,christopher.smith641@example.com,2022-02-17,183.68,France,Home
816125,Nancy,Thompson,nancy.thompson540@example.com,2022-03-31,247.5,Canada,Beauty
581955,Kimberly,Martinez,kimberly.martinez118@example.com,2023-04-08,277.36,United States,Clothing
578294,Margaret,Johnson,margaret.johnson508@example.com,2025-01-02,388.78,United States,Beauty
400050,Paul,Garcia,paul.garcia653@example.com,2022-09-19,460.88,United States,Home
966238,Paul,Moore,paul.moore122@example.com,2024-03-03,437.6,Australia,Home
946122,Jessica,Martinez,jessica.martinez111@example.com,2024-09-24,217.72,Germany,Home
527173,Michael,Sanchez,michael.sanchez269@example.com,2022-07-22,60.57,Germany,Books
214518,John,Lee,john.lee103@example.com,2023-08-23,340.06,Canada,Clothing
695772,Jennifer,Lee,jennifer.lee174@example.com,2025-03-27,258.16,Australia,Home
645026,Thomas,Martinez,thomas.martinez574@example.com,2025-12-25,14.02,United States,Sports
597891,Robert,Jones,robert.jones908@example.com,2024-06-25,490.03,Australia,Home
503886,Steven,Hernandez,steven.hernandez200@example.com,2025-05-17,12.2,United Kingdom,Books
572795,Charles,Rodriguez,charles.rodriguez500@example.com,2025-03-13,455.93,United States,Beauty
102088,Richard,Smith,richard.smith813@example.com,2025-01-06,301.6,United States,Beauty
766069,John,Ramirez,john.ramirez413@example.com,2023-06-20,415.78,United Kingdom,Sports
441618,Emily,White,emily.white303@example.com,2022-03-09,85.73,United Kingdom,Sports
541221,Thomas,Hernandez,thomas.hernandez130@example.com,2024-05-01,323.58,United Kingdom,Clothing
650165,James,Robinson,james.robinson173@example.com,2023-05-03,279.57,United States,Sports
287086,Anthony,Johnson,anthony.johnson14@example.com,2025-02-09,13.99,United Kingdom,Electronics
801630,Linda,Ramirez,linda.ramirez539@example.com,2025-02-03,260.61,United States,Clothing
100053,James,Hernandez,james.hernandez951@example.com,2023-02-04,233.47,United States,Sports
649340,Donald,Lee,donald.lee165@example.com,2025-09-04,425.04,United States,Clothing
110570,Sandra,Williams,sandra.williams63@example.com,2025-01-15,40.64,Germany,Beauty
873786,David,Garcia,david.garcia210@example.com,2025-12-20,299.26,United States,Books
510609,David,Brown,david.brown376@example.com,2023-07-06,43.86,Germany,Books
171053,Donna,Moore,donna.moore61@example.com,2024-07-01,11.28,Germany,Clothing
576413,William,Martin,william.martin680@example.com,2022-12-08,417.59,Australia,Home
990119,Elizabeth,Perez,elizabeth.perez573@example.com,2024-04-17,116.16,United Kingdom,Clothing
421232,Donna,Garcia,donna.garcia721@example.com,2024-03-10,108.11,United Kingdom,Books
959868,Paul,Thomas,paul.thomas661@example.com,2025-09-03,141.97,United States,Beauty
192742,Patricia,Martin,patricia.martin145@example.com,2023-04-16,470.67,United States,Beauty
628641,Daniel,Anderson,daniel.anderson866@example.com,2022-11-01,447.19,Australia,Home
519432,Susan,Lee,susan.lee529@example.com,2025-06-01,57.75,Canada,Books
729009,Mary,Lopez,mary.lopez329@example.com,2025-02-10,249.24,United States,Books
767151,Elizabeth,Jackson,elizabeth.jackson420@example.com,2022-06-26,143.22,United Kingdom,Books
894817,Patricia,Sanchez,patricia.sanchez897@example.com,2025-10-17,430.56,France,Home
167616,Margaret,Anderson,margaret.anderson580@example.com,2023-11-03,317.34,United States,Electronics
296190,Sandra,Martin,sandra.martin800@example.com,2024-11-06,311.42,Australia,Electronics
388189,Nancy,Ramirez,nancy.ramirez270@example.com,2025-01-13,49.63,United States,Beauty
226866,Donald,Lee,donald.lee166@example.com,2024-11-17,146.99,Germany,Home
662072,Donald,Rodriguez,donald.rodriguez601@example.com,2023-06-12,31.03,United States,Clothing
541333,Barbara,Moore,barbara.moore934@example.com,2024-11-24,485.38,United States,Beauty
981109,Mary,Lewis,mary.lewis506@example.com,2025-09-07,100.85,United States,Electronics
684526,Mary,Lopez,mary.lopez468@example.com,2022-02-12,49.36,France,Home
320537,Christopher,Anderson,christopher.anderson330@example.com,2025-11-05,81.96,France,Clothing
446214,Daniel,Clark,daniel.clark927@example.com,2025-11-29,382.1,Germany,Sports
624516,Mary,Thompson,mary.thompson705@example.com,2025-01-25,141.58,Germany,Books
113906,James,Brown,james.brown348@example.com,2025-11-23,330.12,United States,Clothing
498647,Elizabeth,Rodriguez,elizabeth.rodriguez721@example.com,2023-01-19,153.76,Australia,Books
399308,Donald,Perez,donald.perez39@example.com,2022-01-10,76.36,France,Electronics
699945,John,Gonzalez,john.gonzalez918@example.com,2025-08-25,229.75,United States,Books
382397,Margaret,Johnson,margaret.johnson637@example.com,2024-01-07,406.32,Canada,Sports
267075,Charles,Moore,charles.moore491@example.com,2024-09-19,151.53,United States,Electronics
819529,Paul,Miller,paul.miller342@example.com,2024-06-19,74.7,United Kingdom,Electronics
747991,Michael,Ramirez,michael.ramirez804@example.com,2025-10-13,37.83,Australia,Sports
361982,Sarah,Lee,sarah.lee472@example.com,2023-09-22,317.5,Australia,Beauty
115056,Thomas,Lewis,thomas.lewis794@example.com,2022-10-03,32.32,United States,Clothing
116158,Christopher,Harris,christopher.harris889@example.com,2025-02-28,243.6,United States,Clothing
325232,Margaret,Moore,margaret.moore794@example.com,2025-08-29,377.94,France,Sports
496515,Daniel,Anderson,daniel.anderson369@example.com,2024-01-02,180.05,United States,Sports
684527,Christopher,Gonzalez,christopher.gonzalez898@example.com,2025-01-12,186.44,Australia,Sports
899229,Matthew,Rodriguez,matthew.rodriguez991@example.com,2024-10-22,243.71,United States,Sports
424932,Steven,Thomas,steven.thomas115@example.com,2023-04-05,32.03,United States,Home
469466,Thomas,Gonzalez,thomas.gonzalez657@example.com,2023-06-27,176.88,United States,Home
566326,Michelle,Taylor,michelle.taylor358@example.com,2022-10-07,296.63,United Kingdom,Beauty
400056,Charles,Anderson,charles.anderson7@example.com,2023-08-11,410.95,Australia,Home
489941,John,Hernandez,john.hernandez683@example.com,2024-02-29,113.88,United States,Electronics
548160,Joshua,Robinson,joshua.robinson343@example.com,2025-08-21,61.89,United States,Electronics
719224,Betty,Lee,betty.lee124@example.com,2023-02-10,272.06,Canada,Home
786770,Michelle,Lopez,michelle.lopez334@example.com,2025-02-28,146.91,United States,Beauty
208205,Richard,Davis,richard.davis906@example.com,2025-08-19,84.36,United States,Books
744396,Sandra,Ramirez,sandra.ramirez985@example.com,2024-08-04,362.21,United States,Electronics
213188,Matthew,Anderson,matthew.anderson714@example.com,2024-08-01,154.31,Germany,Sports
154108,Thomas,Moore,thomas.moore639@example.com,2022-01-06,434.37,Canada,Beauty
262791,Mark,Brown,mark.brown265@example.com,2023-04-03,345.38,United Kingdom,Home
593175,Thomas,Martin,thomas.martin211@example.com,2025-07-26,159.83,Canada,Books
641882,Paul,Jackson,paul.jackson218@example.com,2024-11-01,214.78,United States,Books
195086,Kimberly,Perez,kimberly.perez493@example.com,2024-07-29,197.72,France,Home
648935,Patricia,Moore,patricia.moore300@example.com,2023-01-23,49.83,United Kingdom,Books
433517,David,White,david.white69@example.com,2025-11-22,229.04,United Kingdom,Electronics
771291,Mary,Ramirez,mary.ramirez329@example.com,2023-02-01,334.99,United States,Sports
120801,Lisa,Hernandez,lisa.hernandez714@example.com,2024-09-30,156.6,United States,Books
657343,Karen,Robinson,karen.robinson345@example.com,2025-06-26,190,Germany,Sports
544029,Andrew,Hernandez,andrew.hernandez384@example.com,2025-03-03,436.77,United States,Clothing
535956,Kimberly,Williams,kimberly.williams233@example.com,2022-03-13,253.04,United States,Clothing
214499,Kimberly,Thompson,kimberly.thompson707@example.com,2023-05-11,180.79,France,Electronics
279358,Jessica,Harris,jessica.harris762@example.com,2023-06-20,170.61,Australia,Clothing
285011,Lisa,Thompson,lisa.thompson529@example.com,2022-04-25,482.66,United States,Home
434762,Ashley,Williams,ashley.williams940@example.com,2022-07-28,385.27,France,Books
587828,Sarah,Harris,sarah.harris213@example.com,2023-11-13,60.32,Germany,Beauty
231659,Steven,Clark,steven.clark422@example.com,2023-02-16,75.56,Australia,Clothing
315518,Michael,Anderson,michael.anderson263@example.com,2025-07-22,452.36,United States,Beauty
879731,Robert,Johnson,robert.johnson986@example.com,2024-02-18,11.41,United Kingdom,Sports
506711,Joseph,Clark,joseph.clark304@example.com,2023-07-15,111.84,United States,Sports
102159,Barbara,Lee,barbara.lee990@example.com,2024-02-08,485.54,United States,Books
484450,Betty,Rodriguez,betty.rodriguez76@example.com,2025-12-25,207.7,United States,Beauty
796222,Ashley,Johnson,ashley.johnson832@example.com,2022-12-17,172.08,United States,Books
857131,Jennifer,Rodriguez,jennifer.rodriguez695@example.com,2025-08-03,478.72,United States,Home
995969,Michael,Thomas,michael.thomas134@example.com,2025-08-23,107.02,United States,Beauty
483627,John,Rodriguez,john.rodriguez748@example.com,2025-09-11,162.88,United States,Sports
153783,Elizabeth,Clark,elizabeth.clark740@example.com,2023-05-19,173.56,Australia,Clothing
276640,Thomas,Johnson,thomas.johnson913@example.com,2023-10-17,464.52,France,Clothing
147666,Betty,Lewis,betty.lewis79@example.com,2022-08-26,496.77,United Kingdom,Electronics
379279,Lisa,Lee,lisa.lee544@example.com,2025-05-22,76.25,United States,Books
273151,Richard,Rodriguez,richard.rodriguez53@example.com,2024-11-03,250.99,Australia,Sports
689728,Joseph,Davis,joseph.davis343@example.com,2024-01-20,475.51,Canada,Beauty
488638,Donna,Moore,donna.moore65@example.com,2024-12-12,387.37,United Kingdom,Clothing
742278,Andrew,Harris,andrew.harris450@example.com,2023-09-01,269.64,United States,Beauty
144399,John,Ramirez,john.ramirez354@example.com,2024-01-07,249.28,France,Clothing
650109,James,Anderson,james.anderson639@example.com,2022-09-15,208.97,United States,Beauty
806526,Charles,Smith,charles.smith312@example.com,2023-05-31,233.42,France,Electronics
207573,Sandra,Sanchez,sandra.sanchez323@example.com,2022-02-01,173.24,Australia,Sports
463866,Christopher,Taylor,christopher.taylor610@example.com,2025-06-07,320.58,Australia,Books
517044,Christopher,Moore,christopher.moore956@example.com,2024-03-23,435.08,Canada,Books
846325,William,Garcia,william.garcia207@example.com,2022-12-13,151.84,United States,Clothing
119024,Patricia,Gonzalez,patricia.gonzalez245@example.com,2025-11-14,41.4,United States,Electronics
966769,Margaret,Ramirez,margaret.ramirez578@example.com,2024-08-19,420.68,United States,Clothing
500347,Jessica,Hernandez,jessica.hernandez606@example.com,2022-06-10,383.27,Germany,Electronics
986184,Karen,Thompson,karen.thompson151@example.com,2022-04-12,488.2,United States,Sports
214096,William,Clark,william.clark148@example.com,2023-03-19,87.28,Canada,Electronics
382663,James,Thompson,james.thompson790@example.com,2022-09-27,321.65,France,Home
242988,Elizabeth,Rodriguez,elizabeth.rodriguez756@example.com,2025-05-02,86.54,United States,Electronics
255884,Joseph,Thompson,joseph.thompson135@example.com,2025-12-09,37.31,United States,Clothing
235699,Mark,Taylor,mark.taylor961@example.com,2025-05-21,93.94,Australia,Clothing
377618,Jessica,Hernandez,jessica.hernandez63@example.com,2025-08-05,297.17,Canada,Electronics
848836,Joseph,Hernandez,joseph.hernandez236@example.com,2022-11-28,306.04,France,Electronics
767122,Ashley,Wilson,ashley.wilson189@example.com,2025-04-20,147.53,Australia,Beauty
388144,Anthony,White,anthony.white500@example.com,2024-02-09,150.08,France,Beauty
890225,Joshua,Ramirez,joshua.ramirez466@example.com,2024-07-27,294.21,United States,Sports
172472,Sarah,Smith,sarah.smith566@example.com,2023-01-23,10.13,Canada,Beauty
156364,Betty,Davis,betty.davis918@example.com,2023-05-02,194.59,United States,Clothing
227906,Nancy,Wilson,nancy.wilson482@example.com,2022-12-02,216.48,Canada,Clothing
550176,Barbara,Jackson,barbara.jackson150@example.com,2023-08-20,167.41,United Kingdom,Beauty
699983,Donald,Thompson,donald.thompson462@example.com,2024-07-20,105.79,Australia,Clothing
824785,Karen,Miller,karen.miller970@example.com,2024-10-26,86.54,United States,Clothing
722862,David,Garcia,david.garcia191@example.com,2022-11-25,473.61,Germany,Clothing
647402,Jennifer,Miller,jennifer.miller513@example.com,2023-10-29,96.53,United States,Home
730600,Mary,Gonzalez,mary.gonzalez149@example.com,2024-09-20,344,Germany,Books
405416,John,Lewis,john.lewis737@example.com,2025-11-08,56.99,United States,Electronics
280113,Karen,Hernandez,karen.hernandez947@example.com,2022-11-25,100.91,France,Home
950366,Lisa,Gonzalez,lisa.gonzalez454@example.com,2025-10-15,22.88,Australia,Books
694856,Joseph,Jackson,joseph.jackson724@example.com,2023-04-10,453.48,Australia,Home
136286,Sarah,Wilson,sarah.wilson931@example.com,2022-11-17,350.13,United Kingdom,Clothing
306166,Sandra,Rodriguez,sandra.rodriguez116@example.com,2023-12-23,462.34,Germany,Beauty
958783,Joseph,Miller,joseph.miller733@example.com,2024-12-05,228.92,Australia,Beauty
482951,Michelle,Williams,michelle.williams749@example.com,2025-06-02,20.6,United States,Electronics
707446,Sarah,Hernandez,sarah.hernandez575@example.com,2024-09-14,187.09,United States,Beauty
833283,Barbara,Lopez,barbara.lopez829@example.com,2024-09-03,73.26,United States,Books
813982,Richard,Smith,richard.smith6@example.com,2024-09-14,12.19,Canada,Electronics
684636,Margaret,Martin,margaret.martin833@example.com,2023-09-14,256.45,United States,Books
578549,Charles,Anderson,charles.anderson737@example.com,2025-07-14,379.08,United States,Beauty
202733,Sarah,Moore,sarah.moore256@example.com,2024-01-22,477.53,United States,Home
143347,Emily,Lee,emily.lee790@example.com,2024-02-20,289.97,Australia,Clothing
580325,James,White,james.white177@example.com,2023-11-13,411.19,Australia,Home
941847,Thomas,Lewis,thomas.lewis641@example.com,2022-07-31,400.03,Australia,Electronics
886887,Lisa,Lopez,lisa.lopez757@example.com,2024-04-20,97.19,United States,Electronics
249773,Margaret,Perez,margaret.perez418@example.com,2024-07-01,216.23,Australia,Electronics
924130,Andrew,Clark,andrew.clark272@example.com,2022-04-12,372.09,United Kingdom,Home
607377,John,Davis,john.davis206@example.com,2024-05-18,412.53,United States,Home
983309,Christopher,Harris,christopher.harris204@example.com,2022-11-16,21.5,United States,Books
868085,Joseph,Jones,joseph.jones418@example.com,2025-07-22,42.9,France,Home
161506,Susan,Thomas,susan.thomas73@example.com,2023-12-09,83.18,Germany,Home
299296,Linda,Johnson,linda.johnson624@example.com,2022-05-14,174.22,Germany,Sports
659411,Jessica,Lee,jessica.lee933@example.com,2022-03-03,313.36,France,Home
352465,Robert,White,robert.white191@example.com,2022-12-01,495.78,United States,Sports
389024,Donna,Anderson,donna.anderson289@example.com,2024-06-16,279.02,United States,Sports
782125,Matthew,Martinez,matthew.martinez289@example.com,2022-12-01,258.07,United Kingdom,Clothing
138811,Sandra,Perez,sandra.perez755@example.com,2022-03-03,235.5,United States,Electronics
867281,Robert,White,robert.white38@example.com,2022-08-12,76.25,France,Home
649151,James,Lopez,james.lopez402@example.com,2025-05-26,323.68,France,Electronics
217933,Steven,Thomas,steven.thomas315@example.com,2025-04-15,329.93,United States,Home
712549,Robert,Clark,robert.clark56@example.com,2025-09-09,484.78,Australia,Sports
277784,Richard,Thompson,richard.thompson74@example.com,2023-08-24,459.58,United States,Electronics
396987,Andrew,Martin,andrew.martin213@example.com,2022-02-03,359.34,Canada,Electronics
377767,Jennifer,Jones,jennifer.jones76@example.com,2022-05-01,234.63,Australia,Home
818335,Susan,Williams,susan.williams30@example.com,2023-12-14,191.53,United States,Electronics
482135,Kimberly,Taylor,kimberly.taylor467@example.com,2025-01-30,165.08,United States,Electronics
908207,Margaret,Anderson,margaret.anderson990@example.com,2024-01-03,327.27,United States,Home
647761,Joseph,Lopez,joseph.lopez960@example.com,2022-05-28,172.74,United States,Home
226291,Sarah,White,sarah.white135@example.com,2024-07-26,242.32,Australia,Electronics
459411,Joseph,Moore,joseph.moore398@example.com,2022-08-24,61.31,United States,Electronics
183123,Margaret,Garcia,margaret.garcia886@example.com,2024-08-22,424.57,United States,Home
746276,Richard,Rodriguez,richard.rodriguez115@example.com,2022-03-15,202.51,Australia,Sports
441433,James,Lee,james.lee261@example.com,2025-11-29,437.9,United States,Home
464655,Susan,Brown,susan.brown870@example.com,2025-12-02,27.66,United States,Electronics
295971,Elizabeth,Smith,elizabeth.smith450@example.com,2022-10-25,167.73,United States,Books
421055,Christopher,Clark,christopher.clark742@example.com,2022-12-29,157.31,United States,Beauty
558181,John,White,john.white625@example.com,2024-05-27,340.38,United States,Clothing
952037,Jessica,Wilson,jessica.wilson40@example.com,2022-07-23,339.35,France,Beauty
871105,Michelle,Jackson,michelle.jackson244@example.com,2022-06-02,418.24,United Kingdom,Electronics
910593,Sarah,Harris,sarah.harris61@example.com,2022-02-22,407.56,United Kingdom,Beauty
219814,David,Clark,david.clark737@example.com,2025-07-02,231.32,Australia,Beauty
242309,Barbara,Taylor,barbara.taylor534@example.com,2024-07-05,430.23,United States,Electronics
451724,Donna,Ramirez,donna.ramirez926@example.com,2023-06-11,315.08,Germany,Home
766813,Richard,Martinez,richard.martinez725@example.com,2023-11-09,412.21,United States,Sports
373257,Barbara,Thomas,barbara.thomas249@example.com,2024-12-26,469.05,Canada,Beauty
995727,Betty,Clark,betty.clark448@example.com,2023-07-25,278.87,Germany,Electronics
450512,Robert,Harris,robert.harris176@example.com,2025-03-04,323.87,United States,Sports
255622,Sarah,Miller,sarah.miller20@example.com,2024-05-22,251.43,Canada,Beauty
344925,Matthew,Anderson,matthew.anderson470@example.com,2024-11-05,42.66,Canada,Beauty
824739,William,Rodriguez,william.rodriguez984@example.com,2022-04-21,256.63,Germany,Books
475925,Jennifer,Thompson,jennifer.thompson712@example.com,2023-03-25,103.59,Germany,Home
576478,Andrew,Garcia,andrew.garcia57@example.com,2025-02-24,98.34,United States,Sports
504063,Jennifer,Clark,jennifer.clark728@example.com,2024-03-04,325.04,United States,Sports
966402,Elizabeth,Jackson,elizabeth.jackson832@example.com,2023-10-29,369.41,Australia,Sports
775714,Betty,Johnson,betty.johnson903@example.com,2025-10-28,285.5,Germany,Beauty
543830,Linda,Williams,linda.williams872@example.com,2022-02-10,281.79,United States,Clothing
755134,Mary,White,mary.white582@example.com,2023-01-05,332.56,Australia,Sports
510077,Donald,Miller,donald.miller776@example.com,2024-04-23,20.11,United Kingdom,Clothing
943368,Susan,Miller,susan.miller836@example.com,2025-04-09,301.81,France,Electronics
510127,Betty,Thompson,betty.thompson415@example.com,2025-08-09,498.71,Canada,Books
456902,Daniel,Smith,daniel.smith539@example.com,2025-08-15,22.99,United States,Electronics
811748,Joshua,Johnson,joshua.johnson562@example.com,2023-03-23,31.1,United Kingdom,Clothing
478228,Patricia,Thompson,patricia.thompson727@example.com,2025-04-24,383.2,Germany,Home
488780,Margaret,Robinson,margaret.robinson303@example.com,2023-10-01,401.99,United Kingdom,Books
401908,Robert,Ramirez,robert.ramirez130@example.com,2023-06-20,113.48,United States,Electronics
489862,James,Thompson,james.thompson185@example.com,2025-05-06,321.49,France,Beauty
144364,Mark,Gonzalez,mark.gonzalez95@example.com,2025-04-05,67.65,United Kingdom,Electronics
878017,Karen,Martin,karen.martin899@example.com,2025-01-03,113.14,Canada,Home
739541,James,Davis,james.davis138@example.com,2022-07-11,230.46,United States,Books
198121,Linda,Harris,linda.harris490@example.com,2024-06-10,225.05,United States,Books
800324,John,Rodriguez,john.rodriguez193@example.com,2024-10-08,176.11,Germany,Books
210326,Nancy,Clark,nancy.clark457@example.com,2023-12-27,325.87,Australia,Clothing
285978,Michelle,Hernandez,michelle.hernandez54@example.com,2025-01-07,131.42,United Kingdom,Electronics
307440,Donna,Johnson,donna.johnson219@example.com,2024-05-19,252.89,United Kingdom,Sports
991629,Lisa,Lewis,lisa.lewis406@example.com,2024-08-24,476.24,Germany,Home
178654,Christopher,Davis,christopher.davis265@example.com,2025-09-16,352.37,France,Home
311748,Joshua,Robinson,joshua.robinson140@example.com,2024-10-13,10.51,United States,Electronics
580451,Paul,Johnson,paul.johnson781@example.com,2022-02-22,111.67,United Kingdom,Electronics
221295,James,Davis,james.davis650@example.com,2022-10-21,403.08,United States,Clothing
988223,Jessica,Rodriguez,jessica.rodriguez929@example.com,2022-07-18,408.24,Canada,Beauty
818651,Michelle,Smith,michelle.smith591@example.com,2024-08-08,180.27,Australia,Beauty
945822,Daniel,Brown,daniel.brown908@example.com,2024-03-31,205.31,United Kingdom,Sports
515490,Thomas,Martinez,thomas.martinez273@example.com,2025-05-12,33.51,United States,Beauty
402964,Betty,Thompson,betty.thompson77@example.com,2024-06-08,479.72,United States,Books
277106,Sandra,Thompson,sandra.thompson861@example.com,2024-06-28,74.79,United States,Home
381613,John,Garcia,john.garcia742@example.com,2024-02-21,19.47,Germany,Beauty
781249,Karen,Ramirez,karen.ramirez815@example.com,2024-04-24,184.29,United States,Clothing
195440,Kimberly,Jackson,kimberly.jackson325@example.com,2024-02-24,275.06,Germany,Home
755109,Andrew,Lewis,andrew.lewis223@example.com,2023-01-29,337.65,Canada,Home
469389,Richard,Lewis,richard.lewis622@example.com,2022-05-10,270.8,United States,Beauty
408319,Emily,Anderson,emily.anderson421@example.com,2022-06-22,394.6,United States,Home
334731,Joseph,Perez,joseph.perez693@example.com,2024-06-22,452.96,United States,Books
777331,John,Martin,john.martin993@example.com,2022-05-07,260.92,Canada,Clothing
915701,Sandra,Martin,sandra.martin314@example.com,2024-06-25,202.25,United States,Beauty
850074,Susan,Lee,susan.lee262@example.com,2023-01-04,358.14,United States,Clothing
399379,Donna,Garcia,donna.garcia658@example.com,2024-09-24,273.24,Germany,Clothing
988090,Richard,Martinez,richard.martinez410@example.com,2025-09-10,48.43,United States,Clothing
216771,Margaret,Thomas,margaret.thomas413@example.com,2022-01-10,412.1,France,Sports
146372,Jennifer,Smith,jennifer.smith388@example.com,2024-05-24,438.12,Canada,Beauty
567433,Steven,Perez,steven.perez164@example.com,2025-12-16,162.11,Australia,Sports
478046,Emily,Jones,emily.jones774@example.com,2025-03-26,117.08,Germany,Home
836568,John,Lee,john.lee675@example.com,2023-09-08,363.73,United Kingdom,Electronics
822907,Joseph,Lewis,joseph.lewis589@example.com,2025-02-01,205.71,United Kingdom,Clothing
882765,Thomas,Gonzalez,thomas.gonzalez972@example.com,2024-03-09,305.31,United States,Electronics
369997,Charles,Martin,charles.martin544@example.com,2024-03-12,498.25,United States,Books
524072,Nancy,Davis,nancy.davis188@example.com,2025-11-08,282.39,France,Electronics
461290,Richard,Smith,richard.smith491@example.com,2022-02-04,238.48,United Kingdom,Electronics
747987,John,Sanchez,john.sanchez299@example.com,2025-12-15,268.16,Canada,Sports
123985,Robert,Lopez,robert.lopez64@example.com,2024-11-21,358.29,United Kingdom,Clothing
350345,Sarah,Sanchez,sarah.sanchez327@example.com,2022-05-25,97.88,United Kingdom,Beauty
776954,Thomas,Lopez,thomas.lopez280@example.com,2022-06-28,258.9,United States,Sports
687273,Kimberly,Brown,kimberly.brown312@example.com,2025-08-25,250.81,France,Home
251734,Daniel,Smith,daniel.smith469@example.com,2023-09-24,118.96,Germany,Electronics
960650,Richard,Martin,richard.martin365@example.com,2025-10-10,39.19,Australia,Electronics
564816,Steven,Wilson,steven.wilson458@example.com,2024-07-03,434.91,United States,Electronics
915059,Christopher,Miller,christopher.miller996@example.com,2023-10-15,247.24,France,Books
763003,Matthew,Thompson,matthew.thompson62@example.com,2025-08-28,117.77,Germany,Clothing
327831,Matthew,Williams,matthew.williams276@example.com,2023-01-06,486.33,Canada,Electronics
473595,Jennifer,Clark,jennifer.clark445@example.com,2023-04-04,83.42,United States,Sports
843212,Robert,Lee,robert.lee282@example.com,2024-11-07,441.67,Germany,Books
263855,Thomas,Lee,thomas.lee248@example.com,2024-05-03,157.85,United States,Sports
653117,David,Thompson,david.thompson461@example.com,2025-10-27,187.23,Canada,Clothing
163096,Matthew,Williams,matthew.williams267@example.com,2024-03-11,24.45,Canada,Home
903093,Jennifer,Martin,jennifer.martin387@example.com,2023-09-20,22.57,Australia,Electronics
965292,Donna,Jones,donna.jones336@example.com,2024-04-24,341.54,Germany,Books
446083,Joshua,Lee,joshua.lee943@example.com,2024-05-23,416.2,Canada,Clothing
756273,Emily,Thomas,emily.thomas490@example.com,2024-09-07,197.39,United States,Clothing
335312,Karen,Thomas,karen.thomas781@example.com,2022-09-06,148.73,United States,Clothing
573645,Sarah,Perez,sarah.perez900@example.com,2022-01-14,391.98,United Kingdom,Clothing
538462,Daniel,Sanchez,daniel.sanchez833@example.com,2025-08-13,388.04,France,Clothing
697761,Joseph,Robinson,joseph.robinson684@example.com,2024-02-10,244.55,United States,Sports
487799,Thomas,Hernandez,thomas.hernandez691@example.com,2023-06-14,16.8,Germany,Beauty
764687,Steven,Harris,steven.harris994@example.com,2025-03-18,130.93,Canada,Beauty
475422,Nancy,Davis,nancy.davis409@example.com,2025-09-06,156.22,France,Clothing
819154,Patricia,Ramirez,patricia.ramirez593@example.com,2023-06-21,224.64,United States,Home
618914,Betty,Lopez,betty.lopez517@example.com,2025-12-22,352.17,United Kingdom,Books
995639,James,Williams,james.williams968@example.com,2025-02-25,366.99,Canada,Books
736150,David,Clark,david.clark457@example.com,2022-05-08,143.55,United States,Beauty
447247,Elizabeth,Ramirez,elizabeth.ramirez892@example.com,2024-11-29,230.86,Germany,Home
906680,Kimberly,Davis,kimberly.davis278@example.com,2025-08-27,486.48,Germany,Clothing
125850,William,Clark,william.clark597@example.com,2025-06-23,347.69,Canada,Books
351723,Emily,Hernandez,emily.hernandez319@example.com,2023-07-08,437.7,United States,Home
163635,Elizabeth,Martin,elizabeth.martin919@example.com,2023-06-16,411.86,United Kingdom,Electronics
416191,Margaret,Taylor,margaret.taylor538@example.com,2024-02-28,354.28,France,Beauty
845794,Emily,Lee,emily.lee637@example.com,2022-04-06,274.24,Canada,Clothing
981542,Thomas,Perez,thomas.perez179@example.com,2024-09-25,91.12,Canada,Sports
208632,Linda,Lopez,linda.lopez457@example.com,2025-01-31,233.49,Canada,Beauty
189209,Nancy,Lewis,nancy.lewis417@example.com,2022-09-09,421.06,Canada,Electronics
876527,Ashley,Miller,ashley.miller388@example.com,2024-08-28,423.92,United States,Beauty
857591,Ashley,Miller,ashley.miller65@example.com,2023-08-21,19.83,United Kingdom,Clothing
179029,Andrew,Thompson,andrew.thompson864@example.com,2022-08-29,204.92,Canada,Books
226131,Margaret,Garcia,margaret.garcia319@example.com,2025-10-13,333.89,United Kingdom,Beauty
648112,Andrew,Lee,andrew.lee750@example.com,2024-06-02,244.96,France,Clothing
872329,Robert,Taylor,robert.taylor142@example.com,2023-01-04,162.89,United Kingdom,Books
760598,Barbara,Jones,barbara.jones264@example.com,2024-10-08,208.36,France,Beauty
544184,Mark,Johnson,mark.johnson704@example.com,2024-07-22,60.23,Germany,Electronics
